Product_sku_0,Place_name_0,Total_Price_0,Price_per_meter_0,Land_Area_0,Certificate_0,Land_Dimensions_0,Property_Type_0,Ad_Type_0,Place_PostalAddress_addressLocality_0,BreadcrumbList_ListItem_name_2,BreadcrumbList_ListItem_name_3,Product_description_0
las4190557,REKOMENDASI ISTIMEWA INVESTASI TANAH DI BOGOR,Rp 93 Juta Total,Rp 930 Ribu /m²,100 m² (125x80m),SHM,125x80 m,Tanah,Dijual,"Cipayung, Jakarta Timur",Jakarta Timur,Cipayung,"PERTAMA DAN SATU-SATUNYA‼️

Kavling Villa Bernuansa Eropa di Puncak 2 Bogor!

Project Terbaru tahap ke 10 Persembahan terbaik dari DEVELOPER NUANSA ALAM yang sudah terbukti sukses menjual Ribuan unit kavling di projek-projek sebelumnya

Dengan View ICONIK GUNUNG HANJAWONG!

Menghadirkan suasana Hunian/villa alami dengan menggabungkan arsitektur Rustic yang hangat dengan elemen kayu, batu alam, dan nuansa earthy ke dalam konsep yang menyatu dengan alam pegunungan

Dengan fasilitas dan utilitas yang sangat lengkap diantaranya:

- Row Jalan lebar 6 meter di cor beton
- Jaringan Listrik Underground (area atas)
- Tersedia Kawasan Wisata
- Free Rumput Jepang/gajah
- Tersedia Resto berkonsep Barn 
- Zona Kuning Bisa dibangun Permanen
- Gerbang Masuk dan Gapura
- Area Berkuda dan Mini Zoo
- Gapura dan Kincir Angin
- Mini Golf dan Tennis Area
- Free Perawatan lahan 2 Tahun
- PJU dan dll.

Investasi yang terjangkau dengan potensi profit yang tinggi. Dapatkan pasif income dari bisnis penyewaan villa. Jangan Lewatkan Kesempatan Emas ini. Info lebih lanjut hubungi Whatsapp kami."
,Murah Tanah Kavling Kehakiman Duren Sawit,"Rp 5,19 Miliar Total","Rp 9,8 Juta /m²",530 m²,SHM,Tanah,Dijual,las8951567,"Duren Sawit, Jakarta Timur",Jakarta Timur,Duren Sawit,"MURAHH Kavling Kehakiman
Duren Sawit Jakarta Timur
Sertifikat : SHM
Luas : 530
Harga 9,8jt/meter negoo

rayh.pan"
,Tanah dibawah NJOP Pasar Baru Jakarta Pusat,"Rp 3,2 Miliar Total",,212 m²,HGB,Tanah,Dijual,las8950456,"Pasar Baru, Jakarta Pusat",Jakarta Pusat,Pasar Baru,"Tanah dibawah NJOP Pasar Baru Jakarta Pusat

Dijual tanah di JALAN LAUTZE
JAKARTA PUSAT
 
Luas Tanah = 212m²

Lokasi PREMIUM
Pinggir Jalan Raya
Row 2 Mobil
Sertifikat HGB 

Harga NJOP = 5.9 M

Harga JUAL = 3.2Miliar


Kur.gp.al"
,Kavling Hook Puri Media Hadap Barat Utara Sudah Sertifikat,"Rp 4,92 Miliar Total",Rp 22 Juta /m²,224 m²,HGB,Tanah,Dijual,las8893116,"Puri Indah, Jakarta Barat",Jakarta Barat,Puri Indah,"DIJUAL Murah, Dibawah harga Pasaran
Kavling Hook
*Puri Media* Kembangan
Jakarta Barat

》Lokasi bagus tdk jauh dari gerbang komplek
》Depan taman
》Luas 224 m2 (15x15)
》HGB sd 2054, Bisa KPT
》Hadap Barat dan Utara
》Harga 22jt/m

Lena Gadingpro GS
08138011xxxx"
las3483170,Kavling hook murah di puri kembangan jakarta barat,"Rp 4,92 Miliar Total",Rp 22 Juta /m²,224 m² (15x15m),HGB,15x15 m,Tanah,Dijual,"Puri Indah, Jakarta Barat",Jakarta Barat,Puri Indah,"Jual cepat Kavling Hook 
di Puri Media, Kembangan
Jakarta Barat
Lokasi bagus tdk jauh dari gerbang komplek
Depan taman
Luas 224 m2
HGB
Hadap Barat dan Utara
Harga 22jt/m

Lena gading pro
08138011xxxx"
las8981824,Kavling Luas 987m². Jelambar. Jakarta Barat,Rp 22 Miliar Total,,987 m²,HGB,-x22 m,Tanah,Dijual,"Jelambar, Jakarta Barat",Jakarta Barat,Jelambar,"Dijual Tanah :
Total luas 987 mtr 
Lebar depan +/- 22 mtr 
HGB blm upgrade ke SHM

22 M (nego)

Jelambar , Jakarta Barat

#nyu"
las8950099,Tanah Shm Siap Bangun Dicipayung Jakarta Timur,Rp 270 Juta Total,"Rp 4,5 Juta /m²",60 m² (10x6m),SHM,10x6 m,Tanah,Dijual,"Cipayung, Jakarta Timur",Jakarta Timur,Cipayung,"Tanah Dijual MURAH di Cilangkap Jakarta
Timur
Detail:
Luas tanah 
50-150 meter

Tanah padat tidak tanah ngurug
Siap bangun
Akses jalan masuk mobil 
Dekat dengan pintu toll cibubur 

Harga 4,5jt/m 
Hubungi saya untuk skema pembayaran Enak pokoknya."
las8950223,Tanah Shm 2 Kavling 50 Dan 160 Siap Bangun,Rp 185 Juta Total,"Rp 3,7 Juta /m²",50 m² (10x5m),SHM,10x5 m,Tanah,Dijual,"Cipayung, Jakarta Timur",Jakarta Timur,Cipayung,"Tanah Dijual MURAH di Cilangkap Jakarta
Timur
Detail:
Legalitas SHM 
Shm 1 luas 50 meter 
Shm 2 luas 160 meter

Tanah padat tidak tanah ngurug
Siap bangun
Akses jalan masuk mobil 
Dekat dengan pintu toll cibubur 

Harga 3,7jt/m"
las4354953,"Dijual Kavling Luas 18x16,5m di Cluster Lantana JGC","Rp 3,1 Miliar Total",,297 m² (16x17m),Lainnya,16x17 m,Tanah,Dijual,"Jakarta Garden City, Jakarta Timur",Jakarta Timur,Jakarta Garden City,"Dijual Kavling Luas 18x16,5m di Cluster Lantana JGC 

KAVLING CLUSTER LANTANA JGC, Cakung, Cakung Timur, Jakarta Timur
LT/LB : 297/0 (18x16,5)
Hadap : Barat

Cluster. Dekat Sekolah. Dekat Rumah Sakit. Dekat Jalan Raya. Dekat Mall. Pusat Kuliner. Pasar. Pusat Bisnis. Dekat Toll. Dekat SPBU. Dekat Bank. Dekat Tempat Ibadah. 
PPJB

HARGA : Rp. 3.100.000.xxx

SURVEY SEKARANG HUBUNGI :
Meli Nyoo
MAX PROPERTI
08789698xxxx
RIT024"
Dijual,Rumah lama hitung tanah saja Murah di Jl. Musyawarah II kebun Jeruk Jakarta Barat,"Rp 9,83 Miliar Total",Rp 11 Juta /m²,894 m² (37x24m),SHM,37x24 m,Ada,Tanah,"Kebon Jeruk, Jakarta Barat",Jakarta Barat,Kebon Jeruk,"Jual cepat, MURAHHH
Rumah tua, hitung tanah saja
Di JL Musyawarah II, Kebun Jeruk, Jak bar
Luas 894 m2
SHM (2 sertifikat)
Hadap Barat
Harga 11jt/m nego

Lena gading pro GS
08138011xxxx"
,"Dijual Tanah Jl. Raya Kapuk Kamal Luas 3000m2, Hoek, Lokasi Bagus",Rp 36 Miliar Total,Rp 12 Juta /m²,3000 m²,SHM,Tanah,Dijual,las3871672,"Kapuk Kamal, Jakarta Barat",Jakarta Barat,Kapuk Kamal,"Dijual cepat
Tanah di jl. Raya Kamal
Luas 2108+818 = 2926m2
Tanah kotak
Sudah cor beton 1,5m
Dan sudah di keliling pager
Hoek
Lokasi bagus
Harga 12jt/m
Nego

Hub
Vivie Ma
08778271xxxx"
las8847736,Kavling Hook Puri Botanical Hadap Selatan Barat,"Rp 4,8 Miliar Total",,324 m² (18x18m),PPJB,18x18 m,Tanah,Dijual,"Puri Indah, Jakarta Barat",Jakarta Barat,Puri Indah,"DIJUAL KAVLING PURI BOTANICAL - JAK BAR

Cluster Cordia
LT. 324 (18×18) Hoek
Hadap Selatan - Barat
Harga: 4.8M nego

Selling Point:
- dekat pintu Tol Joglo
- dekat Univ Mercu Buana
- dekat Puri Indah

w.e"
,Tanah Murmer 16x25 Hadap Timur Kavling Dki Meruya Utara Jakarta Barat,"Rp 3,72 Miliar Total","Rp 9,3 Juta /m²",400 m²,SHM,Tanah,Dijual,las8929541,"Meruya, Jakarta Barat",Jakarta Barat,Meruya,"Kavling bebas banjir strategis kavling DKI, Meruya Utara, Jakarta Barat 
SHM
Uk 16x25
hadap timur
cocok bangun rumah 
row 2 mbl 
*Jual 9.3jt/mtr* nego, KPR bisa dibantu
mau invest tanah sama Jaqualine y, wa ke 0817028xxxx

menerima titip jual beli properti, spesialis area Jakarta Barat dan sekitarnya
JUAL • BELI • SEWA • KPR • INVESTASI • JOIN PROPERTI"
,Kavling Tanah 150m2 Strategis Lebar Jalan Besar Taman Ratu Jakarta Barat,"Rp 2,8 Miliar Total",,150 m²,SHM,Tanah,Dijual,las8983155,"Taman Ratu, Jakarta Barat",Jakarta Barat,Taman Ratu,"Dijual Kavling Taman Ratu Duri Kepa 
SHM 
Lt 150m2 (uk 7.5x20 ) 
bentuk kotak simetris
jalan depan sudah beton dan lebar 
*Jual 2.8M* nego, KPR bisa dibantu
mau beli rumah sama Jaqualine y, wa ke 0817028xxxx"
las3815697,"Rumah Tua Hitung Tanah Hook Di Komplek Perumahan Eksklusif Lokasi Premium Di Rawamangun, Jakarta Timur","Rp 3,3 Miliar Total",,185 m² (15x12m),SHM,15x12 m,Tanah,Dijual,"Rawamangun, Jakarta Timur",Jakarta Timur,Rawamangun,"Kesempatan terbatas buat Anda dapatkan tanah nyaman dengan return investasi tinggi di Rawamangun, Jakarta Timur.

Tanah ini menawarkan kelengkapan fasilitas serta memiliki nilai tepat yang siap untuk segera Anda miliki, utamanya bagi Anda yang mencari hunian di lokasi yang dekat dengan fasilitas umum.

Detail Properti ini adalah:
  - Sertifikat: SHM - Sertifikat Hak Milik

Tidak hanya itu, namun properti ini juga memiliki keunggulan sebagai berikut:

  - Bisa KPR.
  - Take Over.
  - Bebas Banjir.
  - Dekat Akses KRL.
  - Dekat Akses Transjakarta.
  - Dekat Akses Bus Kota.
  - Dekat Akses MRT.
  - Dekat Akses LRT.
  - Dekat Akses Bandara.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Internasional.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Ibadah.
  - Dekat Taman Kota.
  - Lokasi di Pusat Kota.
  - Adem & Sejuk.
  - Lingkungan Tenang dan Damai.
  - Cocok Untuk Investasi.
  - Cocok Untuk Dijual Kembali.
  - Aset Kepemilikan Pribadi (Tangan Pertama).
  - Perantara.
  - Properti Bisa Nego.
  - Akses Jalan Muat 2 Mobil.
  - Lokasi Strategis.
  - Lokasi Bebas Banjir.
  - One Gate System.
  - Bisa KPR.
  - Properti Eksklusif.
  - Properti Mewah.
  - Dijual Cepat Butuh Uang.

Lokasi Strategis terletak di Rawamangun, properti ini memudahkan akses Anda ke fasilitas-fasilitas utama dan unggulan

Harga yang sangat kompetitif yaitu, Rp. 3.400.000.xxx, tanah ini siap menjadi milik Anda!

Nikmati segala kemudahan dan berbagai keunggulan menarik saat properti premium ini milik Anda. Hubungi segera dan dapatkan informasinya ataupun cek unit!"
,Rumah 2.5lt Siap Huni Strategis Grogol Jakarta Barat,Rp 3 Miliar Total,,200 m²,SHM,Tanah,Dijual,las8756768,"Grogol, Jakarta Barat",Jakarta Barat,Grogol,"Rumah terawat 2.5Lantai strategis Grogol 
pembanguan 1996
SHM on hand
Lt 200 (uk 10x20)
Lb 157
2.5 lantai
4+1 KT | 3+1 KM
hadap utara
listrik 2200watt
lebar jalan 1 mobil
Air pompa /tanah
*Jual 3M* nego, KPR bisa dibantu
mau beli rumah / tanah sama Jaqualine y, wa ke Wa.me/62817028xxxx

mengalami kesulitan menjual properti Grogol dan sekitarnya?  atau mau mengembangkan potensi di bidang properti? silahkan hubungi
Jaqualine • Wa.me/62817028xxxx
FREE Konsul dan pemasaran
 
profesional • terpercaya • terbaik
jual • beli • sewa • kpr • investasi • join properti"
las4244906,"Kavling di Marina Coast The Bukit Ancol, Ancol","Rp 13,8 Miliar Total",Rp 23 Juta /m²,600 m² (30x20m),Lainnya,30x20 m,Tanah,Dijual,"Ancol, Jakarta Utara",Jakarta Utara,Ancol,"Dijual Kavling Ancol
Marina Coast, The Bukit

Kavling Badan (samping nya Hoek)
LT 20 x 30 (600)
Sertifikat HPL
Hadap Utara
Harga 23jt/meter

● Lokasi depan jalan raya utama (tdk dlm cluster)
● Sebrang Gedung Indonesia Sailing Center
● Dapat View Laut

More Info 
Lena GadingPro GS
08138011xxxx"
,Tanah Dalam Kawasan Elit Di Melawai,Rp 38 Miliar Total,,581 m²,SHM,Tanah,Dijual,las3958458,"Kebayoran Baru, Jakarta Selatan",Jakarta Selatan,Kebayoran Baru,"Tanah berada dalam kawasan perumahan elit di Melawai, Kebayoran Baru, Jaksel. 
Di akses jalan lebar, dengan ke adaan lokasi yang tenang, nyaman, aman dan strategis. 

Dekat ke perkantoran, dekat ke kuliner 

Tanah siap bangun dengan ukuran 20 X 2916xxxx"
,"Tanah Hook Dalam Kawasan Elit Permata Hijau, Jakarta Selatan","Rp 31,3 Miliar Total",Rp 50 Juta /m²,627 m²,Lainnya,Tanah,Dijual,las4236659,"Permata Hijau, Jakarta Selatan",Jakarta Selatan,Permata Hijau,"Tanah ini berada di posisi hook, hadap timur selatan, di akses jalan lebar 12 meter. Anti banjir dan sangat strategis. 

Lingkungan sekitar rumah yang masih baru berdiri dan bagus bagus besar besar. Kawasan permata hijau ini sekitaran tanah nya berkisar di harga 40 juta - 50 juta / meter nya.  

Ukuran 22 x 28.5 
Sertipikat masih HGB atas nama permata hijau. 

Dekat ke Senayan.  #198446"
las3301880,"Rumah Hitung Tanah terbesar di Petamburan, Jakarta Pusat","Rp 57,9 Miliar Total",,1453 m²,SHM,Ada,Tanah,Dijual,"Tanah Abang, Jakarta Pusat",Jakarta Pusat,Tanah Abang,"Rumah ini berada di pinggir jalan besar di sekitaran lingkungan perkantoran. 

Rumah hitung tanah zona komersil di sekitaran Petamburan, Jakarta pusat 

Cocok untuk kantor dgn ijin  5 lantai lebih

Luas Total 1.453 m² terdiri dari 2 sertifikat. 

LT 700 m² sertifikat HGB. 
LT 753 m² sertifikat SHM. 

Lebar 30m, panjang 48.3m 

Harga Rp 39.900.000/m² nego #112749"
las3882007,Tanah 1 Hektar Untuk Gudang Di Ancol,Rp 250 Miliar Total,Rp 25 Juta /m²,10000 m² (100x100m),HGB,100x100 m,Tanah,Dijual,"Ancol, Jakarta Utara",Jakarta Utara,Ancol,"Dijual tanah bekas pabrik di Ancol
Luas 1 hektar
SHGB
Harga 25 juta / M2 nego
Lokasi dekat pelabuhan Sunda kelapa dan Pintu tol. #156425"
,"Tanah Dalam Komplek Permata Hijau, Jakarta Selatan",Rp 26 Miliar Total,,720 m²,SHM,Tanah,Dijual,las3830569,"Permata Hijau, Jakarta Selatan",Jakarta Selatan,Permata Hijau,"Tanah siap bangun di komplek perumahan elit permata hijau, Kebayoran Baru - Jakarta Selatan  

Lokasi elit anti banjir dan sangat strategis, jauh dari kemacetan 

One gate sistem, akses jalan lebar di lewati 2 mobil lega. 

LT 720 m² ( 30 X 24 ) 
SHGB 

Harga Rp 35 Juta / m². 
 


L V #150959"
las3191155,"Tanah K6 Di Daerah Sunter, Jakarta Utara",Rp 125 Miliar Total,,4973 m²,HGB,Ada,Tanah,Dijual,"Sunter, Jakarta Utara",Jakarta Utara,Sunter,"Di jual Tanah K6, lokasi Sunter, Jakarta utara

dekat ke Jubilee School, dan dekat ke apartment maple park sunter. 

Luas tanah : 4.973 m2. 

Sub zona : R6 

KDB : 60 

KLB : 2,40 

KDH : 20 

Lebar jalan luar : 15 meter 

Peruntukan bisa untuk apartment 

NJOP (Nilai Jual Objek Pajak) : 25 Jt 

Sertifikat HGB 

Perpanjang sertifikat selanjutnya di tahun 2034. 

Buka harga di : Rp 125 M / Rp. 25juta/ m2-
(HARGA NEGO). #101507"
,Kavling Ebony 10x25 - View Danau - Siap Bangun.,"Rp 6,37 Miliar Total","Rp 25,5 Juta /m²",250 m²,Lainnya,Tanah,Dijual,las8920892,"Green Lake City, Jakarta Barat",Jakarta Barat,Green Lake City,"Kavling Ebony,
Green Lake City.
LT. 10x25.
View Danau.
Bisa dibangun 2 muka.
Harga 25.5jt/ m² nego."
las3940500,Kavling Ebony 10x18 - Siap Bangun.,"Rp 3,2 Miliar Total","Rp 17,8 Juta /m²",180 m² (10x18m),Lainnya,10x18 m,Tanah,Dijual,"Green Lake City, Jakarta Barat",Jakarta Barat,Green Lake City,"Dijual Cepat : 

Kavling di Green Lake City 
Cluster Australia Ebony 
LT. 10x18 ( 180 m2 ) 
PPJB 

Harga : 17.8jt/ m²."
,Lahan Cocok Bangun Perumahan di Pejaten jaksel 5 Mnt Ke Halte,Rp 65 Miliar Total,,3393 m²,HGB,Tanah,Dijual,las8730831,"Pejaten, Jakarta Selatan",Jakarta Selatan,Pejaten,"Lahan Cocok Bangun Perumahan di Pejaten jaksel 5 Mnt Ke Halte

Luas: 3.393m2
Cocok Untuk Dibangun:
-	Perumahan / Townhouse / Apt Lowrise
-	Klinik Kecantikan / Kesehatan
-	Gudang
-	Pethouse
-	Dealer Otomotif
-	Perkantoran
-	dll

Harga: 85 Milyar turun menjadi 65 Milyar (nego sampai deal)

Hubungi: 
Henry Tja
08789413xxxx"
,Kavling East Terrace 10x33 - Siap Bangun.,"Rp 7,26 Miliar Total",Rp 22 Juta /m²,330 m²,PPJB,Tanah,Dijual,las8955804,"Metland Puri, Jakarta Barat",Jakarta Barat,Metland Puri,"Kavling East Terrace, Metland Puri.
LT. 10x33.
2 muka.
PPJB & Siap bangun.
Harga 22jt/ m² nego."
,Tanah Lokasi Bagus Bebas Banjir Area Kemang Jakarta Selatan,"Rp 15,9 Miliar Total",,665 m²,SHM,Tanah,Dijual,las8944401,"Kemang, Jakarta Selatan",Jakarta Selatan,Kemang,"*REPOST TURUN HARGA*

Kemang – Jakarta Selatan

Tanah Lokasi Bagus Bebas Banjir di Kemang, Jakarta Selatan

Luas tanah 665 m (Total dari 4 Kavling)
Terdapat 4 Kavling (Kav F, G, H, dan I)
SHM,IMB,PBB

Jalan Selebar 2,6 Meter
Lokasi strategis
Akses jalan lebar
Keamanan 24jam
Lingkungan tenang
Lingkungan tenang
Dekat Mampang 
Dekat sekolah International
Dekat pusat perbelanjaan
Tidak banjir


IDR 24 Juta/m Nego

Listing by AST,IMA"
Dijual,Tanah Komersil Zona Ungu Bisa Bangun Gedung Ijin 10 Lantai Di Cawang,Rp 35 Miliar Total,,1277 m² (30x20m),HGB,30x20 m,Ada,Tanah,"Cawang, Jakarta Timur",Jakarta Timur,Cawang,"Tanah ini berada di pinggir jalan raya  @cawang @jakartatimur. akses jalan dapat di lewati akses 4 mobil, di 2 jalur jalan. daerah bebas banjir, strategis, cocok buat kantor, hotel, kampus, sekolah"
las2657142,Tersedia Variant Ukuran Kavling Greenlake City View Danau Spektakuler,"Rp 3,24 Miliar Total",Rp 18 Juta /m²,180 m²,Akta Jual Beli,Ada,Tanah,Dijual,"Green Lake City, Jakarta Barat",Jakarta Barat,Green Lake City,"Kavling Premium Ebony – Greenlake City

Nikmati hunian eksklusif di Ebony Greenlake City, kawasan prestisius yang dikelilingi danau asri & jogging track dengan fasilitas kota mandiri. Lokasi strategis dan prospek investasi tinggi, cocok untuk hunian maupun properti komersial.

Keunggulan Lokasi:

2 menit ke GrandLucky

3 menit ke UNIQLO terbesar di Indonesia

4 menit ke RS Internasional Royal Mandaya

4 menit ke pintu toll

10 menit ke Puri

15 menit ke PIK

20 menit ke Bandara Soetta

30 menit ke Bintaro

Pilihan Kavling:

10 x 18 m

10 x 20 m

10 x 25 m

Kavling hoek tersedia

Harga mulai Rp18.000.000 / m²

Hubungi sekarang:

Henry Tja
Remax Ritz GLC
08789413xxxx"
las3574461,Tanah 140 M2 SHM di daerah setiabudi kuningan cocok dibangun untuk usaha kost.,"Rp 3,22 Miliar Total",Rp 23 Juta /m²,140 m² (40x10m),SHM,40x10 m,Tanah,Dijual,"Setiabudi, Jakarta Selatan",Jakarta Selatan,Setiabudi,"Diatas lahan ada bangunan tua.
Cocok dibangun untuk usaha kost2an karyawan 
Row jalan 4 mtr bisa masuk mobil
Lokasi dekat kampus perbanas,perkantoran dan apartment
lokasi tidak banjir"
las3940505,Kavling Ebony Gandeng - Siap Bangun!!!,Rp 11 Miliar Total,Rp 22 Juta /m²,500 m² (10x20m),Lainnya,10x20 m,Tanah,Dijual,"Green Lake City, Jakarta Barat",Jakarta Barat,Green Lake City,"Dijual Cepat : 

Kavling di Green Lake City 
Cluster Australia Ebony 
2 kavling siap bangun.
LT. 10x20/ unit.
PPJB 

Harga : 22jt/ m²."
,Tanah Cocok Untuk Bangun Kantor Atau Kost2an,"Rp 11,3 Miliar Total",Rp 55 Juta /m²,207 m²,SHM,Tanah,Dijual,las8963618,"Gandaria, Jakarta Selatan",Jakarta Selatan,Gandaria,"Dijual
Di Gandaria 1 (+/- 15meter dari jalan raya)

Rumah Tua hitung tanah saja

Luas : 207meter²
Harga : 55jt/m

eha"
,Kavling Murah-belakang Citos- Luas 239 M2 Harga 18 Juta/m2-,"Rp 4,3 Miliar Total",,239 m²,SHM,Tanah,Dijual,las8783373,"Cilandak, Jakarta Selatan",Jakarta Selatan,Cilandak,"LOKASI BAGUS. 
BENTUK TANAH KOTAK. 
JUAL CEPAT."
,Dijual Murah Lahan Komersial Strategis Margasatwa Cilandak Harga Njop,"Rp 45,5 Miliar Total",Rp 9 Juta /m²,5064 m²,SHM,Tanah,Dijual,las8987259,"Cilandak, Jakarta Selatan",Jakarta Selatan,Cilandak,"Kavling Komersial Strategis Margasatwa Cilandak DIJUAL MURAH

DIJUAL SANGAT MURAH
HARGA NJOP 
BUTUH UANG CASH

KAVLING KOMERSIAL STRATEGIS MARGASATWA CILANDAK, JAKARTA SELATAN

Lokasi :
 Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta

Bentuk Tanah : Irregular
Luas Tanah : 5064 m2
Lebar Muka :  50 Meter
Panjang : 100 Meter

Legalitas : 4 SERTIFIKAT HAK MILIK (SHM) a/n Perorangan

Selling Points :
Dekat Dengan Akses Tol Antasari - Depok
Dekat Cilandak Town Square
Dekat RS Fatmawati dan RS Mayapada
Dekat dengan CBD TB Simatupang (Talavera, Alamanda, Izzara, dll)
Dekat Transmart Cilandak

Cocok Untuk Dibangun Office/Kantor/Gudang/Sekolah/Restoran atau di develop untuk Perumahan/Residential Mixed Use dengan Ruko 3-4 Lantai di sisi Jalan Raya Margasatwa

Harga Jual : 9 jt/m2 (HARGA NETT)

Cara Bayar : CASH ONLY / TERMIN 3 BULAN
Lily"
las4277044,Lahan Di Menteng Area Komersial & Middle Up Potition. Strategis.,Rp 167 Miliar Total,Rp 100 Juta /m²,1670 m² (35x49m),SHM,35x49 m,Tanah,Dijual,"Menteng, Jakarta Pusat",Jakarta Pusat,Menteng,"DIJUAL AREA MENTENG - JAKPUS
Lahan Di Menteng Area Komersial & Middle Up Potition. Strategis. Area Komersial, lengkap ada dekat Rumah Sakit, Klinik, F&B, Office. Luas 1670 M2. Bentuk Lahan Bagus. hubungi segera Rita 0817505xxxx."
,Kavling Bambu Apus SHM,"Rp 1,92 Miliar Total","Rp 6,9 Juta /m²",279 m²,SHM,Tanah,Dijual,las3744833,"Bambu Apus, Jakarta Timur",Jakarta Timur,Bambu Apus,"Dijual :

Kavling area Bambu Apus
Luas Tanah 279m2
Dimensi 10X27.9m
Surat SHM

Lokasi Strategis
10 menit menuju :
terdekat Pintu Tol Bambu Apus, Sekolah Al Azhar, Universitas Respati, Sekolah Tiara Bangsa, Korean International School, Stasiun LRT,Komplek Mabes Cilangkap.

Cocok untuk rumah tinggal atau usaha Kos pelajar/ mahasiswa/karyawan.

Harga  6,9 Juta / m2 
(Negotiable)"
,Di Jual Area Kawasan Bisnis Dan Komersial Di Jakarta Selatan,Rp 65 Miliar Total,,1167 m²,Lainnya,Tanah,Dijual,las8867478,"Tebet, Jakarta Selatan",Jakarta Selatan,Tebet,"Dengan deskripsi :

Luas tanah : 1.167 m2 (panjang 19,5 m dan lebar 60 m2)
- Sertifikat HGB jt.tempo tahun 2036
Bangunan saat ini terdiri dari :
- rumah tinggal, Indomaret, Rumah makan, Coffee Shop, Apotik Kimia Farma, dll

Okupasi Area : Kawasan bisnis dan komersial (zona K2 perdagangan dan jasa).
Menghadap : Barat

Potensi Okupasi :
Townhouses, Boutique Hotel, Dealer dan bengkel otomotif, Ruko/Soho, Supermarket, Perkantoran, Cafe dan resto, Gedung pertemuan dan kegiatan usaha lainnya.

informasi tambahan :
Jarak ke Tugu Pancoran Jl.Jen.Gatot Subroto sekitar 1,3 km
Jarak ke jembatan Semanggi sekitar 5 km
Jarak ke bundaran HI jl.MH.Thamrin sekitar 9 km
Jarak ke bandara.Halim PK sekitar 7 km
Jarak je bandara Soetta sekitar 30 km
Jarak ke statsiun kereta bandara Manggarai sekitar 4,5 km
Jarak ke statsiun Gambir sekitar 9 km
jarak ke pelabuhan Tj.Priok sekitar 23 km

note :
Property dapat dikosongkan dan serah terima dengan waktu pengosongan kurang lebih sekitar 4 bulan, setelah terjadi kesepakatan Jual-Beli.
 #237204"
las8901257,Di Jual Kavling 312m2 Di Bukit Gading Mediterania 4 Kelapa Gading,"Rp 11,8 Miliar Total",Rp 38 Juta /m²,312 m² (26x12m),SHM,26x12 m,Tanah,Dijual,"Kelapa Gading, Jakarta Utara",Jakarta Utara,Kelapa Gading,"Di Jual Cepat Kavling Di Bukit Gading Mediterania 
jln Casablanca IV
LT 312m2
12x26 m2
Jalanan luas seukuran 4 mobil
Harga 38jt/m2
Totam 312 x38 =11.856M"
las8978949,JUAL CEPAT Rumah Hitung Tanah 6x15 Kelapa Kopyor Kelapa Gading Jakarta Utara,"Rp 1,52 Miliar Total",,90 m² (6x15m),Lainnya,6x15 m,Tanah,Dijual,"Kelapa Gading, Jakarta Utara",Jakarta Utara,Kelapa Gading,"DIJUAL CEPAT
RUMAH HITUNG TANAH 
KELAPA KOPYOR BARAT KELAPA GADING JAKARTA UTARA 

LT 6x15
Rp 1.525M Best Price


Hubungi
Henny M - GP Alsut
0812853xxxx
//irene"
,Jual Kavling TB Simatupang Lt 9143m2 70 Persen jaksel,Rp 196 Miliar Total,"Rp 21,5 Juta /m²",9143 m²,SHM,Tanah,Dijual,las8861269,"TB Simatupang, Jakarta Selatan",Jakarta Selatan,TB Simatupang,"Jual 70% NJOP 
Kavling Tb Simatupang Lt.9143m2
Jaksel

Cocok bangun Hotel, Apartemen, office, dll
Lebar muka 80 meter
Luas 9143 m²
Tertib pajak
Tidak sengketa 
70% NJOP
Shm an.1 orang
Ada bangunan semi permanen pos satpam, dan ruangan swab covid

Njop 2025 = Rp 29.223.000/m2

Jual 21.5jt /m2
mli"
,Di Jual Cepat Kavling Puri Media Termurah 195.0 M² Ppjb Posisi Bagus,"Rp 4,68 Miliar Total",Rp 24 Juta /m²,195 m²,PPJB,Tanah,Dijual,las4319309,"Puri Media, Jakarta Barat",Jakarta Barat,Puri Media,"*Di jual cepat kavling permata puri media*

Kavling siap bangun
Luas: 195M²  11 X 17,5
Hadap: timur
Price: 24jt/meter negooo

*CHARLES-GTR-PIK*
*08125758xxxx*"
las4161425,Di Jual Tanah Di Jual Kavling Komersil Di Senen Jakarta Pusat Lokasi Premium Super Ramai Lokasi Super Strategis 4241 m² HGB Panjang,Rp 159 Miliar Total,"Rp 37,5 Juta /m²",4241 m² (94x45m),HGB,94x45 m,Tanah,Dijual,"Senen, Jakarta Pusat",Jakarta Pusat,Senen,"*DI JUAL CEPAT DI BAWAH NJOP KAVLING KOMERSIL DI SENEN PUSAT KOTA*

LUAS: 4241M²
TANAH KOTAK: 45 X 94
SURAT: 3 SHGB CLEAN & CLEAR PANJANG
PUSAT KOTA
SANGAT STRATEGIS
COCOK UNTUK BANGUN HOTEL, RESTO, RS, MALL, DLL

PRICE: 37,5JT/METER `NEGOO SAMPE DEAL`

*CHARLES-CORE-PIK*
*08125758xxxx*"
